RowID;age;workclass;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;class
Row16142;56;Private;5th-6th;3;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;;<=50K
Row16143;40;Federal-gov;Masters;14;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row16144;28;Private;HS-grad;9;Never-married;Other-service;Not-in-family;White;Male;0;0;32;United-States;<=50K
Row16145;42;Private;Masters;14;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;Ecuador;<=50K
Row16146;19;;Some-college;10;Never-married;;Own-child;White;Female;0;0;20;United-States;<=50K
Row16147;41;Private;Assoc-voc;11;Divorced;Tech-support;Not-in-family;White;Female;3325;0;40;United-States;<=50K
Row16148;28;Self-emp-inc;HS-grad;9;Never-married;Adm-clerical;Own-child;White;Female;0;0;35;United-States;<=50K
Row16149;40;Private;10th;6;Divorced;Machine-op-inspct;Not-in-family;White;Female;0;0;35;United-States;<=50K
Row16150;23;Private;Some-college;10;Never-married;Machine-op-inspct;Own-child;Asian-Pac-Islander;Male;0;0;30;United-States;<=50K
Row16151;46;;HS-grad;9;Married-civ-spouse;;Wife;White;Female;0;0;40;United-States;>50K
Row16152;39;Private;Masters;14;Never-married;Sales;Not-in-family;White;Male;0;0;50;United-States;>50K
Row16153;39;Private;Bachelors;13;Never-married;Sales;Not-in-family;White;Male;0;1876;50;United-States;<=50K
Row16154;45;Private;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row16155;21;;Some-college;10;Never-married;;Own-child;White;Female;0;0;35;United-States;<=50K
Row16156;50;Self-emp-not-inc;Some-college;10;Divorced;Sales;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row16157;33;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States;<=50K
Row16158;34;Private;11th;7;Married-civ-spouse;Machine-op-inspct;Own-child;White;Female;0;0;40;United-States;<=50K
Row16159;55;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;32;United-States;<=50K
Row16160;62;Federal-gov;HS-grad;9;Widowed;Adm-clerical;Unmarried;White;Female;0;0;40;United-States;<=50K
Row16161;31;Private;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;<=50K
Row16162;35;Self-emp-not-inc;9th;5;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row16163;30;Private;HS-grad;9;Separated;Craft-repair;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row16164;57;Self-emp-inc;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States;>50K
Row16165;50;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;Black;Male;0;1887;55;United-States;>50K
Row16166;51;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;50;United-States;<=50K
Row16167;47;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;4386;0;45;United-States;>50K
Row16168;37;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;45;United-States;>50K
Row16169;58;Private;7th-8th;4;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;Mexico;<=50K
Row16170;39;Private;Bachelors;13;Divorced;Exec-managerial;Unmarried;White;Female;0;0;50;United-States;>50K
Row16171;34;Private;Some-college;10;Never-married;Machine-op-inspct;Not-in-family;White;Male;0;0;40;England;>50K
Row16172;45;Private;HS-grad;9;Separated;Adm-clerical;Unmarried;White;Female;0;0;38;United-States;<=50K
Row16173;19;;Some-college;10;Never-married;;Own-child;White;Male;0;0;40;United-States;<=50K
Row16174;42;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;99999;0;40;United-States;>50K
Row16175;40;Private;Assoc-voc;11;Divorced;Tech-support;Not-in-family;White;Male;3325;0;40;United-States;<=50K
Row16176;39;Self-emp-not-inc;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;1977;50;United-States;>50K
Row16177;36;Private;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;>50K
Row16178;56;Private;HS-grad;9;Divorced;Adm-clerical;Other-relative;Amer-Indian-Eskimo;Female;0;0;35;United-States;<=50K
Row16179;19;;Some-college;10;Never-married;;Other-relative;White;Female;0;0;15;United-States;<=50K
Row16180;37;Private;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;Black;Male;0;0;40;United-States;>50K
Row16181;60;Local-gov;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States;<=50K
Row16182;56;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;>50K
Row16183;51;Private;7th-8th;4;Married-civ-spouse;Exec-managerial;Husband;Amer-Indian-Eskimo;Male;3908;0;47;United-States;<=50K
Row16184;34;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;36;United-States;<=50K
Row16185;23;;Some-college;10;Never-married;;Own-child;White;Female;0;0;10;United-States;<=50K
Row16186;19;Private;HS-grad;9;Never-married;Farming-fishing;Own-child;Black;Male;0;0;30;United-States;<=50K
Row16187;37;Federal-gov;HS-grad;9;Never-married;Exec-managerial;Unmarried;Black;Female;0;0;40;United-States;<=50K
Row16188;58;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;>50K
Row16189;33;Private;11th;7;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;35;United-States;<=50K
Row16190;39;Private;Bachelors;13;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States;>50K
Row16191;36;Private;HS-grad;9;Never-married;Adm-clerical;Not-in-family;White;Female;4865;0;40;United-States;<=50K
Row16192;26;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;Asian-Pac-Islander;Female;0;0;40;Philippines;<=50K
Row16193;22;Private;Assoc-voc;11;Never-married;Tech-support;Own-child;White;Female;0;0;36;United-States;<=50K
Row16194;32;Private;Masters;14;Never-married;Adm-clerical;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row16195;17;Private;11th;7;Never-married;Sales;Unmarried;White;Male;0;0;15;United-States;<=50K
Row16196;57;;Some-college;10;Divorced;;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row16197;68;Private;7th-8th;4;Widowed;Other-service;Unmarried;Amer-Indian-Eskimo;Female;0;0;20;United-States;<=50K
Row16198;70;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;3432;0;40;United-States;<=50K
Row16199;30;Private;HS-grad;9;Never-married;Farming-fishing;Own-child;White;Male;0;0;40;United-States;<=50K
Row16200;19;State-gov;Some-college;10;Never-married;Adm-clerical;Other-relative;White;Female;0;0;15;Japan;<=50K
Row16201;51;Private;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;<=50K
Row16202;19;Private;Some-college;10;Never-married;Adm-clerical;Other-relative;White;Male;0;0;30;Nicaragua;<=50K
Row16203;47;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row16204;41;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;7688;0;55;United-States;>50K
Row16205;36;Private;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;1887;40;United-States;>50K
Row16206;30;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;>50K
Row16207;26;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;45;United-States;<=50K
Row16208;41;Local-gov;Bachelors;13;Divorced;Prof-specialty;Not-in-family;White;Male;0;0;20;United-States;<=50K
Row16209;25;Private;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;45;United-States;<=50K
Row16210;62;Private;9th;5;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States;<=50K
Row16211;23;Private;Masters;14;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row16212;26;;Bachelors;13;Never-married;;Unmarried;White;Female;0;0;10;United-States;<=50K
Row16213;25;Private;HS-grad;9;Never-married;Sales;Own-child;Amer-Indian-Eskimo;Male;6849;0;40;United-States;<=50K
Row16214;30;Private;Bachelors;13;Never-married;Sales;Not-in-family;White;Female;0;0;45;United-States;<=50K
Row16215;48;Private;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row16216;20;Private;HS-grad;9;Never-married;Other-service;Other-relative;Other;Male;0;0;40;Mexico;<=50K
Row16217;51;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Wife;White;Female;0;0;15;United-States;>50K
Row16218;19;Private;Some-college;10;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;10;United-States;<=50K
Row16219;31;Private;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row16220;36;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;7298;0;50;United-States;>50K
Row16221;21;;Some-college;10;Never-married;;Own-child;White;Female;0;0;40;United-States;<=50K
Row16222;40;Private;HS-grad;9;Never-married;Sales;Own-child;Black;Male;0;0;40;United-States;<=50K
Row16223;30;Self-emp-not-inc;11th;7;Never-married;Farming-fishing;Own-child;Black;Male;0;0;40;United-States;<=50K
Row16224;28;Self-emp-not-inc;Some-college;10;Never-married;Craft-repair;Not-in-family;White;Male;0;1590;40;United-States;<=50K
Row16225;57;Private;9th;5;Married-civ-spouse;Craft-repair;Husband;Black;Male;0;0;40;United-States;>50K
Row16226;18;Private;11th;7;Never-married;Sales;Own-child;White;Male;0;0;15;United-States;<=50K
Row16227;54;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;>50K
Row16228;32;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;Black;Male;0;0;40;United-States;<=50K
Row16229;52;Private;Masters;14;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row16230;27;Private;HS-grad;9;Separated;Machine-op-inspct;Unmarried;White;Female;0;0;40;United-States;<=50K
Row16231;45;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;48;;<=50K
Row16232;18;Private;Some-college;10;Never-married;Other-service;Own-child;White;Male;0;0;20;United-States;<=50K
Row16233;37;Self-emp-not-inc;HS-grad;9;Never-married;Craft-repair;Not-in-family;White;Male;0;0;35;United-States;<=50K
Row16234;52;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;Black;Male;0;0;40;United-States;>50K
Row16235;59;Private;9th;5;Never-married;Other-service;Not-in-family;Black;Male;0;0;50;United-States;<=50K
Row16236;27;Private;Assoc-voc;11;Never-married;Machine-op-inspct;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row16237;43;Federal-gov;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
Row16238;56;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;>50K
Row16239;44;Self-emp-not-inc;Some-college;10;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;72;United-States;<=50K
Row16240;37;Private;Assoc-voc;11;Never-married;Craft-repair;Not-in-family;White;Male;0;0;45;United-States;<=50K
Row16241;28;Private;Assoc-voc;11;Divorced;Exec-managerial;Not-in-family;White;Male;10520;0;50;United-States;>50K
Row16242;48;Self-emp-not-inc;HS-grad;9;Separated;Other-service;Other-relative;White;Female;0;0;25;United-States;<=50K
Row16243;58;Self-emp-not-inc;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;<=50K
Row16244;29;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States;<=50K
Row16245;37;Private;Assoc-acdm;12;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;<=50K
Row16246;35;Self-emp-inc;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States;>50K
Row16247;36;Private;Assoc-voc;11;Divorced;Craft-repair;Not-in-family;White;Male;0;0;38;United-States;<=50K
Row16248;52;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;48;United-States;<=50K
Row16249;30;Private;HS-grad;9;Divorced;Transport-moving;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row16250;22;Private;9th;5;Never-married;Craft-repair;Own-child;White;Male;0;0;40;United-States;<=50K
Row16251;55;Self-emp-not-inc;Assoc-acdm;12;Married-civ-spouse;Sales;Husband;White;Male;0;0;60;United-States;<=50K
Row16252;61;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Wife;White;Female;15024;0;38;United-States;>50K
Row16253;33;Private;HS-grad;9;Divorced;Handlers-cleaners;Unmarried;White;Male;0;0;30;United-States;<=50K
Row16254;46;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States;<=50K
Row16255;64;Private;11th;7;Widowed;Tech-support;Unmarried;White;Female;0;0;16;United-States;<=50K
Row16256;28;Private;10th;6;Married-spouse-absent;Craft-repair;Unmarried;White;Male;0;0;40;Mexico;<=50K
Row16257;19;Private;HS-grad;9;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;42;United-States;<=50K
Row16258;36;Private;HS-grad;9;Separated;Adm-clerical;Not-in-family;White;Male;0;0;40;Columbia;<=50K
Row16259;43;Self-emp-not-inc;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;>50K
Row16260;39;Self-emp-not-inc;Doctorate;16;Divorced;Adm-clerical;Other-relative;Other;Male;0;0;40;;<=50K
Row16261;56;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;42;United-States;>50K
Row16262;24;Local-gov;Some-college;10;Never-married;Protective-serv;Own-child;White;Male;0;0;40;United-States;<=50K
Row16263;40;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;60;United-States;<=50K
Row16264;45;Self-emp-inc;Assoc-acdm;12;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;>50K
Row16265;56;Local-gov;Masters;14;Widowed;Prof-specialty;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row16266;46;Private;HS-grad;9;Separated;Craft-repair;Unmarried;Black;Female;0;0;40;;<=50K
Row16267;35;Federal-gov;Bachelors;13;Never-married;Prof-specialty;Own-child;White;Female;0;0;40;United-States;<=50K
Row16268;36;Self-emp-not-inc;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;60;United-States;>50K
Row16269;50;Self-emp-not-inc;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States;>50K
Row16270;61;Private;7th-8th;4;Widowed;Other-service;Not-in-family;Black;Female;0;0;21;United-States;<=50K
Row16271;31;Private;Assoc-voc;11;Never-married;Transport-moving;Own-child;White;Male;0;1980;60;United-States;<=50K
Row16272;63;Private;Some-college;10;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;<=50K
Row16273;41;Private;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;<=50K
Row16274;48;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
Row16275;45;Private;HS-grad;9;Divorced;Sales;Not-in-family;White;Female;0;0;35;United-States;<=50K
Row16276;24;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
Row16277;34;Private;Some-college;10;Divorced;Prof-specialty;Not-in-family;Black;Male;0;0;40;Germany;>50K
Row16278;27;Private;Bachelors;13;Never-married;Sales;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row16279;26;Private;Assoc-voc;11;Never-married;Craft-repair;Own-child;White;Male;0;0;48;United-States;<=50K
Row16280;27;Private;HS-grad;9;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;40;United-States;<=50K
Row16281;55;Private;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;<=50K
Row16282;38;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;>50K
Row16283;31;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;40;United-States;>50K
Row16284;51;Self-emp-not-inc;Assoc-acdm;12;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;>50K
Row16285;56;Private;12th;8;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;>50K
Row16286;39;Private;Assoc-acdm;12;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
Row16287;50;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;>50K
Row16288;34;Local-gov;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;2051;40;United-States;<=50K
Row16289;44;Private;HS-grad;9;Divorced;Sales;Not-in-family;White;Male;3674;0;50;United-States;<=50K
Row16290;21;Private;HS-grad;9;Never-married;Protective-serv;Own-child;White;Male;0;0;40;United-States;<=50K
Row16291;37;Private;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;70;United-States;<=50K
Row16292;34;;10th;6;Divorced;;Not-in-family;White;Male;0;0;40;Columbia;<=50K
Row16293;18;Private;12th;8;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;30;United-States;<=50K
Row16294;34;;HS-grad;9;Married-civ-spouse;;Husband;White;Male;2885;0;80;United-States;<=50K
Row16295;38;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;65;United-States;>50K
Row16296;19;Private;HS-grad;9;Never-married;Adm-clerical;Own-child;White;Male;0;0;12;United-States;<=50K
Row16297;46;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row16298;19;Private;Some-college;10;Never-married;Sales;Own-child;White;Female;0;0;25;United-States;<=50K
Row16299;22;Private;Some-college;10;Never-married;Sales;Own-child;White;Female;0;0;20;Mexico;<=50K
Row16300;38;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;50;United-States;<=50K
Row16301;33;Private;Masters;14;Divorced;Exec-managerial;Own-child;White;Female;14084;0;50;United-States;>50K
Row16302;83;Self-emp-not-inc;HS-grad;9;Widowed;Exec-managerial;Not-in-family;White;Male;0;0;8;United-States;<=50K
Row16303;34;Private;Some-college;10;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;40;United-States;>50K
Row16304;38;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row16305;33;Private;Some-college;10;Widowed;Adm-clerical;Unmarried;White;Female;0;0;40;United-States;<=50K
Row16306;27;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;Black;Female;0;1887;40;United-States;>50K
Row16307;38;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;60;United-States;<=50K
Row16308;25;Private;Some-college;10;Never-married;Other-service;Not-in-family;White;Male;0;0;25;United-States;<=50K
Row16309;38;Private;HS-grad;9;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;40;United-States;<=50K
Row16310;52;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;48;United-States;>50K
