RowID;age;workclass;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country
Row7866;61;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;60;United-States
Row7867;21;Private;Some-college;10;Never-married;Craft-repair;Not-in-family;White;Male;0;0;40;United-States
Row7868;41;Self-emp-not-inc;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;30;United-States
Row7869;35;Local-gov;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Female;0;1876;45;United-States
Row7870;49;Private;HS-grad;9;Married-spouse-absent;Craft-repair;Unmarried;Black;Male;0;0;40;United-States
Row7871;19;;Some-college;10;Never-married;;Own-child;Black;Female;0;0;15;United-States
Row7872;26;Private;HS-grad;9;Never-married;Other-service;Unmarried;White;Female;0;0;20;United-States
Row7873;22;Local-gov;HS-grad;9;Never-married;Transport-moving;Own-child;Black;Female;0;0;20;United-States
Row7874;49;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;Black;Male;0;0;48;United-States
Row7875;36;Private;Assoc-voc;11;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States
Row7876;18;Self-emp-not-inc;Some-college;10;Never-married;Adm-clerical;Own-child;White;Female;0;0;40;United-States
Row7877;17;Private;11th;7;Never-married;Other-service;Own-child;White;Male;1055;0;20;United-States
Row7878;32;State-gov;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0;20;United-States
Row7879;43;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;44;United-States
Row7880;29;Private;HS-grad;9;Divorced;Craft-repair;Not-in-family;White;Male;0;0;40;United-States
Row7881;46;Private;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;15024;0;50;United-States
Row7882;65;;12th;8;Married-civ-spouse;;Husband;White;Male;0;0;10;United-States
Row7883;31;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;Amer-Indian-Eskimo;Male;0;0;40;United-States
Row7884;24;Private;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;White;Female;0;0;40;United-States
Row7885;32;Private;HS-grad;9;Never-married;Adm-clerical;Own-child;White;Female;0;0;38;United-States
Row7886;25;Private;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;White;Male;0;0;40;United-States
Row7887;28;Private;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;Black;Male;0;0;40;United-States
Row7888;51;Private;Masters;14;Divorced;Prof-specialty;Unmarried;Other;Male;4787;0;35;Mexico
Row7889;28;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;43;United-States
Row7890;33;Private;HS-grad;9;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;32;United-States
Row7891;46;Private;Assoc-acdm;12;Married-civ-spouse;Tech-support;Husband;White;Male;0;1977;50;United-States
Row7892;70;;7th-8th;4;Married-civ-spouse;;Husband;White;Male;0;0;8;United-States
Row7893;45;Self-emp-not-inc;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States
Row7894;28;Private;Some-college;10;Never-married;Adm-clerical;Not-in-family;White;Male;0;0;44;United-States
Row7895;75;;HS-grad;9;Widowed;;Not-in-family;White;Female;2964;0;14;United-States
Row7896;41;Private;HS-grad;9;Married-spouse-absent;Adm-clerical;Unmarried;White;Female;0;0;40;United-States
Row7897;48;Private;Some-college;10;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States
Row7898;31;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Wife;White;Female;0;0;35;United-States
Row7899;17;Private;11th;7;Never-married;Other-service;Own-child;White;Male;0;0;40;United-States
Row7900;64;;HS-grad;9;Divorced;;Not-in-family;White;Female;0;0;20;United-States
Row7901;37;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States
Row7902;51;Local-gov;Some-college;10;Widowed;Other-service;Unmarried;White;Female;0;0;40;United-States
Row7903;51;Private;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;1740;40;United-States
Row7904;57;Local-gov;Masters;14;Married-civ-spouse;Exec-managerial;Husband;Black;Male;0;0;40;United-States
Row7905;29;Private;Assoc-voc;11;Never-married;Adm-clerical;Own-child;White;Female;0;0;40;United-States
Row7906;28;Private;HS-grad;9;Never-married;Handlers-cleaners;Other-relative;White;Male;0;0;20;United-States
Row7907;26;State-gov;Bachelors;13;Married-civ-spouse;Adm-clerical;Husband;White;Male;3942;0;7;United-States
Row7908;33;Private;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;45;United-States
Row7909;42;Private;Bachelors;13;Divorced;Exec-managerial;Unmarried;White;Female;0;0;38;United-States
Row7910;30;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;1977;50;United-States
Row7911;45;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;Asian-Pac-Islander;Male;0;0;45;United-States
Row7912;20;Private;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;28;United-States
Row7913;36;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States
Row7914;64;State-gov;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;5178;0;40;United-States
Row7915;29;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;48;United-States
Row7916;18;Private;11th;7;Married-civ-spouse;Sales;Wife;Other;Female;0;0;20;United-States
Row7917;45;Private;HS-grad;9;Never-married;Farming-fishing;Not-in-family;White;Male;0;0;60;United-States
Row7918;31;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;30;United-States
Row7919;66;Self-emp-not-inc;10th;6;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;25;United-States
Row7920;49;Private;HS-grad;9;Divorced;Sales;Not-in-family;White;Female;0;0;40;United-States
Row7921;45;Private;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row7922;22;Private;Some-college;10;Never-married;Other-service;Unmarried;White;Female;0;0;20;United-States
Row7923;29;;HS-grad;9;Never-married;;Own-child;White;Male;0;0;20;United-States
Row7924;20;;HS-grad;9;Never-married;;Own-child;White;Male;0;0;2;United-States
Row7925;22;Private;HS-grad;9;Never-married;Transport-moving;Not-in-family;White;Male;0;0;48;United-States
Row7926;21;;Some-college;10;Never-married;;Own-child;White;Female;0;0;40;United-States
Row7927;46;Private;HS-grad;9;Divorced;Sales;Not-in-family;White;Female;0;0;40;United-States
Row7928;62;Private;Assoc-acdm;12;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;40;United-States
Row7929;41;State-gov;Masters;14;Married-civ-spouse;Exec-managerial;Wife;Black;Female;0;0;40;United-States
Row7930;46;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;Germany
Row7931;41;Private;HS-grad;9;Divorced;Craft-repair;Not-in-family;White;Female;0;0;40;United-States
Row7932;61;Self-emp-not-inc;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row7933;64;Private;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;45;United-States
Row7934;18;Private;HS-grad;9;Never-married;Other-service;Own-child;White;Female;0;0;40;United-States
Row7935;34;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;Black;Male;0;0;40;United-States
Row7936;36;Private;Some-college;10;Separated;Transport-moving;Not-in-family;White;Male;0;0;40;United-States
Row7937;80;Private;HS-grad;9;Divorced;Adm-clerical;Other-relative;White;Female;0;0;20;United-States
Row7938;24;Federal-gov;9th;5;Never-married;Adm-clerical;Other-relative;Black;Male;0;0;40;United-States
Row7939;20;Private;HS-grad;9;Never-married;Sales;Unmarried;White;Male;0;0;35;United-States
Row7940;64;Private;Some-college;10;Widowed;Sales;Not-in-family;White;Male;2354;0;35;United-States
Row7941;21;Private;HS-grad;9;Never-married;Other-service;Own-child;Black;Male;0;0;70;United-States
Row7942;52;Private;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;60;United-States
Row7943;31;Private;10th;6;Divorced;Machine-op-inspct;Not-in-family;White;Male;0;0;40;United-States
Row7944;66;Self-emp-inc;12th;8;Married-civ-spouse;Sales;Husband;White;Male;0;0;20;United-States
Row7945;50;Federal-gov;HS-grad;9;Separated;Sales;Other-relative;Amer-Indian-Eskimo;Female;0;0;40;United-States
Row7946;62;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;Black;Male;0;0;40;United-States
Row7947;19;;HS-grad;9;Never-married;;Own-child;Black;Male;0;0;10;United-States
Row7948;49;Private;7th-8th;4;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;50;United-States
Row7949;33;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States
Row7950;38;Local-gov;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States
Row7951;20;Private;Some-college;10;Never-married;Adm-clerical;Own-child;White;Female;0;1719;30;United-States
Row7952;31;Local-gov;HS-grad;9;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;55;United-States
Row7953;41;Self-emp-not-inc;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States
Row7954;22;Self-emp-not-inc;HS-grad;9;Never-married;Other-service;Own-child;White;Female;0;0;50;United-States
Row7955;41;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;7688;0;42;United-States
Row7956;39;Private;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;7298;0;40;United-States
Row7957;63;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States
Row7958;25;Private;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;White;Male;0;0;47;United-States
Row7959;58;Private;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States
Row7960;26;Private;Bachelors;13;Married-civ-spouse;Sales;Wife;White;Female;0;0;20;United-States
Row7961;38;Private;Some-college;10;Divorced;Adm-clerical;Own-child;White;Male;0;0;52;United-States
Row7962;35;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;Asian-Pac-Islander;Male;0;0;40;Cambodia
Row7963;43;Self-emp-not-inc;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;7298;0;50;United-States
Row7964;47;State-gov;Doctorate;16;Separated;Exec-managerial;Own-child;Asian-Pac-Islander;Male;2354;0;45;United-States
Row7965;33;Private;7th-8th;4;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;Mexico
Row7966;21;Private;5th-6th;3;Never-married;Craft-repair;Not-in-family;Other;Male;0;0;32;Mexico
Row7967;22;Private;HS-grad;9;Married-civ-spouse;Protective-serv;Own-child;White;Male;0;0;40;United-States
Row7968;25;Private;Bachelors;13;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;45;United-States
Row7969;59;Private;Bachelors;13;Married-spouse-absent;Prof-specialty;Other-relative;Black;Female;2202;0;37;United-States
Row7970;24;;Some-college;10;Never-married;;Own-child;Black;Female;0;0;15;Haiti
Row7971;42;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;7298;0;40;United-States
Row7972;33;Private;Some-college;10;Married-civ-spouse;Prof-specialty;Wife;White;Female;0;0;40;United-States
Row7973;25;Private;Bachelors;13;Never-married;Prof-specialty;Own-child;White;Male;0;0;35;United-States
Row7974;27;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row7975;36;Self-emp-not-inc;Masters;14;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;60;United-States
Row7976;40;Private;Assoc-acdm;12;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row7977;27;Private;Bachelors;13;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States
Row7978;36;Private;HS-grad;9;Divorced;Sales;Not-in-family;White;Male;0;0;50;United-States
Row7979;36;Private;11th;7;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;Portugal
Row7980;44;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States
Row7981;48;Local-gov;HS-grad;9;Separated;Transport-moving;Unmarried;White;Female;0;0;25;United-States
Row7982;43;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row7983;43;Private;5th-6th;3;Separated;Craft-repair;Not-in-family;Other;Male;0;0;40;Mexico
Row7984;41;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;1887;50;United-States
Row7985;29;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Other-service;Wife;White;Female;0;0;30;United-States
Row7986;31;Private;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;Black;Male;0;0;30;United-States
Row7987;54;Private;9th;5;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row7988;36;Private;Assoc-acdm;12;Divorced;Prof-specialty;Unmarried;White;Female;0;0;36;United-States
Row7989;37;Private;HS-grad;9;Divorced;Machine-op-inspct;Unmarried;White;Female;0;0;40;United-States
Row7990;27;Private;HS-grad;9;Never-married;Craft-repair;Own-child;White;Male;0;0;40;United-States
Row7991;52;Federal-gov;Prof-school;15;Married-civ-spouse;Armed-Forces;Husband;White;Male;7298;0;50;United-States
Row7992;40;Private;Some-college;10;Married-civ-spouse;Transport-moving;Husband;Black;Male;0;2415;70;United-States
Row7993;24;Private;HS-grad;9;Never-married;Other-service;Not-in-family;Asian-Pac-Islander;Male;0;0;40;United-States
Row7994;49;Private;9th;5;Divorced;Craft-repair;Unmarried;White;Female;5455;0;45;United-States
Row7995;22;Private;Some-college;10;Never-married;Prof-specialty;Unmarried;White;Female;0;0;30;United-States
Row7996;28;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;Poland
Row7997;61;Private;HS-grad;9;Never-married;Adm-clerical;Not-in-family;Black;Female;0;0;34;United-States
Row7998;59;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;7688;0;40;United-States
Row7999;31;Private;Some-college;10;Never-married;Craft-repair;Not-in-family;White;Male;0;0;40;United-States
Row8000;35;Private;HS-grad;9;Married-spouse-absent;Other-service;Unmarried;White;Female;0;0;52;United-States
Row8001;37;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row8002;42;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;45;United-States
Row8003;21;Private;Some-college;10;Never-married;Handlers-cleaners;Own-child;Black;Male;0;0;40;United-States
Row8004;40;Private;HS-grad;9;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States
Row8005;23;Private;Some-college;10;Never-married;Adm-clerical;Own-child;White;Female;0;0;10;United-States
Row8006;37;Federal-gov;Masters;14;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;50;United-States
Row8007;38;Private;HS-grad;9;Never-married;Exec-managerial;Not-in-family;White;Female;0;0;40;United-States
Row8008;36;Private;HS-grad;9;Married-spouse-absent;Prof-specialty;Unmarried;White;Female;0;0;40;United-States
Row8009;48;Private;HS-grad;9;Divorced;Other-service;Not-in-family;White;Female;0;0;40;United-States
Row8010;42;Private;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;Mexico
Row8011;30;Private;HS-grad;9;Never-married;Other-service;Unmarried;Black;Female;0;0;35;United-States
Row8012;37;Private;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;39;United-States
Row8013;29;Private;Masters;14;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;55;Greece
Row8014;47;Self-emp-inc;Bachelors;13;Divorced;Sales;Not-in-family;White;Female;0;0;45;United-States
Row8015;47;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;2002;42;United-States
Row8016;33;Local-gov;HS-grad;9;Never-married;Protective-serv;Not-in-family;White;Male;0;0;48;United-States
Row8017;24;Private;Assoc-acdm;12;Never-married;Prof-specialty;Not-in-family;White;Male;0;1980;50;United-States
Row8018;68;;HS-grad;9;Widowed;;Not-in-family;White;Female;0;0;12;United-States
Row8019;43;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States
Row8020;25;Private;Assoc-acdm;12;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States
Row8021;27;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Wife;White;Female;0;0;40;United-States
Row8022;50;Private;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;2415;60;United-States
Row8023;19;;Some-college;10;Never-married;;Not-in-family;White;Male;0;0;60;United-States
Row8024;32;Private;11th;7;Never-married;Handlers-cleaners;Own-child;Black;Female;0;0;40;United-States
Row8025;30;Private;HS-grad;9;Never-married;Adm-clerical;Own-child;White;Female;0;0;40;United-States
Row8026;41;Private;Some-college;10;Never-married;Exec-managerial;Unmarried;Black;Female;0;0;99;United-States
Row8027;21;;Some-college;10;Never-married;;Own-child;White;Male;0;0;40;United-States
Row8028;32;Private;12th;8;Divorced;Other-service;Not-in-family;White;Male;0;0;30;
Row8029;47;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Wife;White;Female;0;0;45;United-States
Row8030;34;State-gov;Prof-school;15;Never-married;Prof-specialty;Not-in-family;White;Female;4787;0;47;United-States
Row8031;47;Federal-gov;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;60;United-States
Row8032;31;Private;10th;6;Never-married;Transport-moving;Own-child;White;Male;0;0;99;Cuba
Row8033;45;Local-gov;Some-college;10;Married-civ-spouse;Other-service;Wife;Black;Female;0;0;25;United-States
Row8034;40;Private;Some-college;10;Never-married;Craft-repair;Unmarried;White;Male;0;0;38;United-States
Row8035;31;Private;Masters;14;Never-married;Adm-clerical;Not-in-family;Asian-Pac-Islander;Male;0;0;60;India
Row8036;32;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States
Row8037;40;Private;Some-college;10;Divorced;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States
Row8038;37;Private;5th-6th;3;Married-civ-spouse;Craft-repair;Husband;White;Male;0;2603;60;United-States
Row8039;31;Private;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States
Row8040;31;Private;12th;8;Separated;Adm-clerical;Own-child;White;Male;0;0;40;Mexico
Row8041;18;;11th;7;Never-married;;Own-child;White;Male;0;1602;30;United-States
Row8042;61;Private;HS-grad;9;Divorced;Sales;Other-relative;White;Female;0;0;40;United-States
Row8043;28;Private;Assoc-acdm;12;Never-married;Sales;Not-in-family;White;Female;0;0;40;
Row8044;47;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States
